START DATE,away,home,SUBJECT,START TIME,datetime
2025-07-09,ATL,ATH,Braves at Athletics,07:05 PM,2025-07-10 02:05:00+00:00
2025-07-10,ATL,ATH,Braves at Athletics,06:05 PM,2025-07-11 01:05:00+00:00
2025-07-21,ATH,TEX,Athletics at Rangers,05:05 PM,2025-07-22 00:05:00+00:00
2025-07-22,ATH,TEX,Athletics at Rangers,05:05 PM,2025-07-23 00:05:00+00:00
2025-07-23,ATH,TEX,Athletics at Rangers,05:05 PM,2025-07-24 00:05:00+00:00
2025-07-28,SEA,ATH,Mariners at Athletics,07:05 PM,2025-07-29 02:05:00+00:00
2025-07-29,SEA,ATH,Mariners at Athletics,07:05 PM,2025-07-30 02:05:00+00:00
2025-07-30,SEA,ATH,Mariners at Athletics,07:05 PM,2025-07-31 02:05:00+00:00
2025-08-01,ARI,ATH,D-backs at Athletics,07:05 PM,2025-08-02 02:05:00+00:00
2025-08-02,ARI,ATH,D-backs at Athletics,07:05 PM,2025-08-03 02:05:00+00:00
2025-08-03,ARI,ATH,D-backs at Athletics,01:05 PM,2025-08-03 20:05:00+00:00
2025-08-05,ATH,WSN,Athletics at Nationals,03:45 PM,2025-08-05 22:45:00+00:00
2025-08-06,ATH,WSN,Athletics at Nationals,03:45 PM,2025-08-06 22:45:00+00:00
2025-08-07,ATH,WSN,Athletics at Nationals,09:05 AM,2025-08-07 16:05:00+00:00
2025-08-22,ATH,SEA,Athletics at Mariners,07:10 PM,2025-08-23 02:10:00+00:00
2025-08-23,ATH,SEA,Athletics at Mariners,06:40 PM,2025-08-24 01:40:00+00:00
2025-08-24,ATH,SEA,Athletics at Mariners,01:10 PM,2025-08-24 20:10:00+00:00
2025-08-29,TEX,ATH,Rangers at Athletics,07:05 PM,2025-08-30 02:05:00+00:00
2025-08-30,TEX,ATH,Rangers at Athletics,07:05 PM,2025-08-31 02:05:00+00:00
2025-08-31,TEX,ATH,Rangers at Athletics,01:05 PM,2025-08-31 20:05:00+00:00
2025-09-01,ATH,STL,Athletics at Cardinals,11:15 AM,2025-09-01 18:15:00+00:00
2025-09-02,ATH,STL,Athletics at Cardinals,04:45 PM,2025-09-02 23:45:00+00:00
2025-09-03,ATH,STL,Athletics at Cardinals,04:45 PM,2025-09-03 23:45:00+00:00
2025-09-12,CIN,ATH,Reds at Athletics,07:05 PM,2025-09-13 02:05:00+00:00
2025-09-13,CIN,ATH,Reds at Athletics,07:05 PM,2025-09-14 02:05:00+00:00
2025-09-14,CIN,ATH,Reds at Athletics,01:05 PM,2025-09-14 20:05:00+00:00
2025-09-19,ATH,PIT,Athletics at Pirates,03:40 PM,2025-09-19 22:40:00+00:00
2025-09-20,ATH,PIT,Athletics at Pirates,03:40 PM,2025-09-20 22:40:00+00:00
2025-09-21,ATH,PIT,Athletics at Pirates,10:35 AM,2025-09-21 17:35:00+00:00
2025-04-04,SEA,SFG,Mariners at Giants,01:35 PM,2025-04-04 20:35:00+00:00
2025-04-05,SEA,SFG,Mariners at Giants,12:00 AM,2025-04-05 07:00:00+00:00
2025-04-06,SEA,SFG,Mariners at Giants,01:05 PM,2025-04-06 20:05:00+00:00
2025-04-11,TEX,SEA,Rangers at Mariners,06:40 PM,2025-04-12 01:40:00+00:00
2025-04-12,TEX,SEA,Rangers at Mariners,06:40 PM,2025-04-13 01:40:00+00:00
2025-04-13,TEX,SEA,Rangers at Mariners,01:10 PM,2025-04-13 20:10:00+00:00
2025-04-15,SEA,CIN,Mariners at Reds,03:40 PM,2025-04-15 22:40:00+00:00
2025-04-16,SEA,CIN,Mariners at Reds,03:40 PM,2025-04-16 22:40:00+00:00
2025-04-17,SEA,CIN,Mariners at Reds,09:40 AM,2025-04-17 16:40:00+00:00
2025-04-25,MIA,SEA,Marlins at Mariners,06:40 PM,2025-04-26 01:40:00+00:00
2025-04-26,MIA,SEA,Marlins at Mariners,06:40 PM,2025-04-27 01:40:00+00:00
2025-04-27,MIA,SEA,Marlins at Mariners,01:10 PM,2025-04-27 20:10:00+00:00
2025-05-02,SEA,TEX,Mariners at Rangers,05:05 PM,2025-05-03 00:05:00+00:00
2025-05-03,SEA,TEX,Mariners at Rangers,04:05 PM,2025-05-03 23:05:00+00:00
2025-05-04,SEA,TEX,Mariners at Rangers,11:35 AM,2025-05-04 18:35:00+00:00
2025-05-16,SEA,SDP,Mariners at Padres,06:40 PM,2025-05-17 01:40:00+00:00
2025-05-17,SEA,SDP,Mariners at Padres,05:40 PM,2025-05-18 00:40:00+00:00
2025-05-18,SEA,SDP,Mariners at Padres,01:10 PM,2025-05-18 20:10:00+00:00
2025-05-27,WSN,SEA,Nationals at Mariners,06:40 PM,2025-05-28 01:40:00+00:00
2025-05-28,WSN,SEA,Nationals at Mariners,06:40 PM,2025-05-29 01:40:00+00:00
2025-05-29,WSN,SEA,Nationals at Mariners,06:40 PM,2025-05-30 01:40:00+00:00
2025-06-09,SEA,ARI,Mariners at D-backs,06:40 PM,2025-06-10 01:40:00+00:00
2025-06-10,SEA,ARI,Mariners at D-backs,06:40 PM,2025-06-11 01:40:00+00:00
2025-06-11,SEA,ARI,Mariners at D-backs,12:40 PM,2025-06-11 19:40:00+00:00
2025-06-20,SEA,CHC,Mariners at Cubs,11:20 AM,2025-06-20 18:20:00+00:00
2025-06-21,SEA,CHC,Mariners at Cubs,11:20 AM,2025-06-21 18:20:00+00:00
2025-06-22,SEA,CHC,Mariners at Cubs,11:20 AM,2025-06-22 18:20:00+00:00
2025-06-27,SEA,TEX,Mariners at Rangers,05:05 PM,2025-06-28 00:05:00+00:00
2025-06-28,SEA,TEX,Mariners at Rangers,01:05 PM,2025-06-28 20:05:00+00:00
2025-06-29,SEA,TEX,Mariners at Rangers,11:35 AM,2025-06-29 18:35:00+00:00
2025-07-04,PIT,SEA,Pirates at Mariners,01:10 PM,2025-07-04 20:10:00+00:00
2025-07-05,PIT,SEA,Pirates at Mariners,07:10 PM,2025-07-06 02:10:00+00:00
2025-07-06,PIT,SEA,Pirates at Mariners,01:10 PM,2025-07-06 20:10:00+00:00
2025-07-21,MIL,SEA,Brewers at Mariners,06:40 PM,2025-07-22 01:40:00+00:00
2025-07-22,MIL,SEA,Brewers at Mariners,06:40 PM,2025-07-23 01:40:00+00:00
2025-07-23,MIL,SEA,Brewers at Mariners,12:40 PM,2025-07-23 19:40:00+00:00
2025-07-31,TEX,SEA,Rangers at Mariners,06:40 PM,2025-08-01 01:40:00+00:00
2025-08-01,TEX,SEA,Rangers at Mariners,07:10 PM,2025-08-02 02:10:00+00:00
2025-08-02,TEX,SEA,Rangers at Mariners,01:10 PM,2025-08-02 20:10:00+00:00
2025-08-03,TEX,SEA,Rangers at Mariners,01:10 PM,2025-08-03 20:10:00+00:00
2025-08-15,SEA,NYM,Mariners at Mets,04:10 PM,2025-08-15 23:10:00+00:00
2025-08-16,SEA,NYM,Mariners at Mets,01:10 PM,2025-08-16 20:10:00+00:00
2025-08-17,SEA,NYM,Mariners at Mets,04:10 PM,2025-08-17 23:10:00+00:00
2025-08-18,SEA,PHI,Mariners at Phillies,03:45 PM,2025-08-18 22:45:00+00:00
2025-08-19,SEA,PHI,Mariners at Phillies,03:45 PM,2025-08-19 22:45:00+00:00
2025-08-20,SEA,PHI,Mariners at Phillies,01:05 PM,2025-08-20 20:05:00+00:00
2025-08-25,SDP,SEA,Padres at Mariners,06:40 PM,2025-08-26 01:40:00+00:00
2025-08-26,SDP,SEA,Padres at Mariners,06:40 PM,2025-08-27 01:40:00+00:00
2025-08-27,SDP,SEA,Padres at Mariners,01:10 PM,2025-08-27 20:10:00+00:00
2025-09-05,SEA,ATL,Mariners at Braves,04:15 PM,2025-09-05 23:15:00+00:00
2025-09-06,SEA,ATL,Mariners at Braves,04:15 PM,2025-09-06 23:15:00+00:00
2025-09-07,SEA,ATL,Mariners at Braves,10:35 AM,2025-09-07 17:35:00+00:00
2025-09-08,STL,SEA,Cardinals at Mariners,06:40 PM,2025-09-09 01:40:00+00:00
2025-09-09,STL,SEA,Cardinals at Mariners,06:40 PM,2025-09-10 01:40:00+00:00
2025-09-10,STL,SEA,Cardinals at Mariners,06:40 PM,2025-09-11 01:40:00+00:00
2025-09-23,COL,SEA,Rockies at Mariners,06:40 PM,2025-09-24 01:40:00+00:00
2025-09-24,COL,SEA,Rockies at Mariners,06:40 PM,2025-09-25 01:40:00+00:00
2025-09-25,COL,SEA,Rockies at Mariners,06:40 PM,2025-09-26 01:40:00+00:00
2025-09-26,LAD,SEA,Dodgers at Mariners,06:40 PM,2025-09-27 01:40:00+00:00
2025-09-27,LAD,SEA,Dodgers at Mariners,06:40 PM,2025-09-28 01:40:00+00:00
2025-09-28,LAD,SEA,Dodgers at Mariners,12:10 PM,2025-09-28 19:10:00+00:00
2025-03-31,TEX,CIN,Rangers at Reds,05:40 PM,2025-03-31 22:40:00+00:00
2025-04-01,TEX,CIN,Rangers at Reds,05:40 PM,2025-04-01 22:40:00+00:00
2025-04-02,TEX,CIN,Rangers at Reds,11:40 AM,2025-04-02 16:40:00+00:00
2025-04-07,TEX,CHC,Rangers at Cubs,06:40 PM,2025-04-07 23:40:00+00:00
2025-04-08,TEX,CHC,Rangers at Cubs,06:40 PM,2025-04-08 23:40:00+00:00
2025-04-09,TEX,CHC,Rangers at Cubs,01:20 PM,2025-04-09 18:20:00+00:00
2025-04-18,LAD,TEX,Dodgers at Rangers,07:05 PM,2025-04-19 00:05:00+00:00
2025-04-19,LAD,TEX,Dodgers at Rangers,03:05 PM,2025-04-19 20:05:00+00:00
2025-04-20,LAD,TEX,Dodgers at Rangers,01:35 PM,2025-04-20 18:35:00+00:00
2025-04-25,TEX,SFG,Rangers at Giants,09:15 PM,2025-04-26 02:15:00+00:00
2025-04-26,TEX,SFG,Rangers at Giants,03:05 PM,2025-04-26 20:05:00+00:00
2025-04-27,TEX,SFG,Rangers at Giants,03:05 PM,2025-04-27 20:05:00+00:00
2025-05-12,COL,TEX,Rockies at Rangers,07:05 PM,2025-05-13 00:05:00+00:00
2025-05-13,COL,TEX,Rockies at Rangers,07:05 PM,2025-05-14 00:05:00+00:00
2025-05-14,COL,TEX,Rockies at Rangers,07:05 PM,2025-05-15 00:05:00+00:00
2025-05-30,STL,TEX,Cardinals at Rangers,07:05 PM,2025-05-31 00:05:00+00:00
2025-05-31,STL,TEX,Cardinals at Rangers,03:05 PM,2025-05-31 20:05:00+00:00
2025-06-01,STL,TEX,Cardinals at Rangers,01:35 PM,2025-06-01 18:35:00+00:00
2025-06-06,TEX,WSN,Rangers at Nationals,05:45 PM,2025-06-06 22:45:00+00:00
2025-06-07,TEX,WSN,Rangers at Nationals,03:05 PM,2025-06-07 20:05:00+00:00
2025-06-08,TEX,WSN,Rangers at Nationals,12:35 PM,2025-06-08 17:35:00+00:00
2025-06-20,TEX,PIT,Rangers at Pirates,05:40 PM,2025-06-20 22:40:00+00:00
2025-06-21,TEX,PIT,Rangers at Pirates,03:05 PM,2025-06-21 20:05:00+00:00
2025-06-22,TEX,PIT,Rangers at Pirates,12:35 PM,2025-06-22 17:35:00+00:00
2025-07-04,TEX,SDP,Rangers at Padres,05:40 PM,2025-07-04 22:40:00+00:00
2025-07-05,TEX,SDP,Rangers at Padres,08:40 PM,2025-07-06 01:40:00+00:00
2025-07-06,TEX,SDP,Rangers at Padres,03:10 PM,2025-07-06 20:10:00+00:00
2025-07-25,ATL,TEX,Braves at Rangers,07:05 PM,2025-07-26 00:05:00+00:00
2025-07-26,ATL,TEX,Braves at Rangers,06:05 PM,2025-07-26 23:05:00+00:00
2025-07-27,ATL,TEX,Braves at Rangers,01:35 PM,2025-07-27 18:35:00+00:00
2025-08-08,PHI,TEX,Phillies at Rangers,07:05 PM,2025-08-09 00:05:00+00:00
2025-08-09,PHI,TEX,Phillies at Rangers,06:15 PM,2025-08-09 23:15:00+00:00
2025-08-10,PHI,TEX,Phillies at Rangers,01:35 PM,2025-08-10 18:35:00+00:00
2025-08-11,ARI,TEX,D-backs at Rangers,07:05 PM,2025-08-12 00:05:00+00:00
2025-08-12,ARI,TEX,D-backs at Rangers,07:05 PM,2025-08-13 00:05:00+00:00
2025-08-13,ARI,TEX,D-backs at Rangers,01:35 PM,2025-08-13 18:35:00+00:00
2025-09-01,TEX,ARI,Rangers at D-backs,07:10 PM,2025-09-02 00:10:00+00:00
2025-09-02,TEX,ARI,Rangers at D-backs,08:40 PM,2025-09-03 01:40:00+00:00
2025-09-03,TEX,ARI,Rangers at D-backs,02:40 PM,2025-09-03 19:40:00+00:00
2025-09-08,MIL,TEX,Brewers at Rangers,07:05 PM,2025-09-09 00:05:00+00:00
2025-09-09,MIL,TEX,Brewers at Rangers,07:05 PM,2025-09-10 00:05:00+00:00
2025-09-10,MIL,TEX,Brewers at Rangers,01:35 PM,2025-09-10 18:35:00+00:00
2025-09-12,TEX,NYM,Rangers at Mets,06:10 PM,2025-09-12 23:10:00+00:00
2025-09-13,TEX,NYM,Rangers at Mets,03:10 PM,2025-09-13 20:10:00+00:00
2025-09-14,TEX,NYM,Rangers at Mets,12:40 PM,2025-09-14 17:40:00+00:00
2025-09-19,MIA,TEX,Marlins at Rangers,07:05 PM,2025-09-20 00:05:00+00:00
2025-09-20,MIA,TEX,Marlins at Rangers,06:05 PM,2025-09-20 23:05:00+00:00
2025-09-21,MIA,TEX,Marlins at Rangers,01:35 PM,2025-09-21 18:35:00+00:00
2025-03-27,ATL,SDP,Braves at Padres,04:10 PM,2025-03-27 20:10:00+00:00
2025-03-28,ATL,SDP,Braves at Padres,09:40 PM,2025-03-29 01:40:00+00:00
2025-03-29,ATL,SDP,Braves at Padres,07:15 PM,2025-03-29 23:15:00+00:00
2025-03-30,ATL,SDP,Braves at Padres,04:10 PM,2025-03-30 20:10:00+00:00
2025-03-31,ATL,LAD,Braves at Dodgers,10:10 PM,2025-04-01 02:10:00+00:00
2025-04-01,ATL,LAD,Braves at Dodgers,10:10 PM,2025-04-02 02:10:00+00:00
2025-04-02,ATL,LAD,Braves at Dodgers,08:38 PM,2025-04-03 00:38:00+00:00
2025-04-04,MIA,ATL,Marlins at Braves,07:15 PM,2025-04-04 23:15:00+00:00
2025-04-05,MIA,ATL,Marlins at Braves,07:15 PM,2025-04-05 23:15:00+00:00
2025-04-06,MIA,ATL,Marlins at Braves,01:35 PM,2025-04-06 17:35:00+00:00
2025-04-08,PHI,ATL,Phillies at Braves,07:15 PM,2025-04-08 23:15:00+00:00
2025-04-09,PHI,ATL,Phillies at Braves,07:15 PM,2025-04-09 23:15:00+00:00
2025-04-10,PHI,ATL,Phillies at Braves,07:15 PM,2025-04-10 23:15:00+00:00
2025-04-21,STL,ATL,Cardinals at Braves,07:15 PM,2025-04-21 23:15:00+00:00
2025-04-22,STL,ATL,Cardinals at Braves,07:15 PM,2025-04-22 23:15:00+00:00
2025-04-23,STL,ATL,Cardinals at Braves,12:15 PM,2025-04-23 16:15:00+00:00
2025-04-25,ATL,ARI,Braves at D-backs,09:40 PM,2025-04-26 01:40:00+00:00
2025-04-26,ATL,ARI,Braves at D-backs,08:10 PM,2025-04-27 00:10:00+00:00
2025-04-27,ATL,ARI,Braves at D-backs,04:10 PM,2025-04-27 20:10:00+00:00
2025-04-28,ATL,COL,Braves at Rockies,08:40 PM,2025-04-29 00:40:00+00:00
2025-04-29,ATL,COL,Braves at Rockies,08:40 PM,2025-04-30 00:40:00+00:00
2025-04-30,ATL,COL,Braves at Rockies,03:10 PM,2025-04-30 19:10:00+00:00
2025-05-02,LAD,ATL,Dodgers at Braves,07:15 PM,2025-05-02 23:15:00+00:00
2025-05-03,LAD,ATL,Dodgers at Braves,07:15 PM,2025-05-03 23:15:00+00:00
2025-05-04,LAD,ATL,Dodgers at Braves,01:35 PM,2025-05-04 17:35:00+00:00
2025-05-05,CIN,ATL,Reds at Braves,07:15 PM,2025-05-05 23:15:00+00:00
2025-05-06,CIN,ATL,Reds at Braves,07:15 PM,2025-05-06 23:15:00+00:00
2025-05-07,CIN,ATL,Reds at Braves,07:15 PM,2025-05-07 23:15:00+00:00
2025-05-08,CIN,ATL,Reds at Braves,07:15 PM,2025-05-08 23:15:00+00:00
2025-05-09,ATL,PIT,Braves at Pirates,06:40 PM,2025-05-09 22:40:00+00:00
2025-05-10,ATL,PIT,Braves at Pirates,04:05 PM,2025-05-10 20:05:00+00:00
2025-05-11,ATL,PIT,Braves at Pirates,01:35 PM,2025-05-11 17:35:00+00:00
2025-05-12,WSN,ATL,Nationals at Braves,07:15 PM,2025-05-12 23:15:00+00:00
2025-05-13,WSN,ATL,Nationals at Braves,07:15 PM,2025-05-13 23:15:00+00:00
2025-05-14,WSN,ATL,Nationals at Braves,07:15 PM,2025-05-14 23:15:00+00:00
2025-05-15,WSN,ATL,Nationals at Braves,12:15 PM,2025-05-15 16:15:00+00:00
2025-05-20,ATL,WSN,Braves at Nationals,06:45 PM,2025-05-20 22:45:00+00:00
2025-05-21,ATL,WSN,Braves at Nationals,06:45 PM,2025-05-21 22:45:00+00:00
2025-05-22,ATL,WSN,Braves at Nationals,06:45 PM,2025-05-22 22:45:00+00:00
2025-05-23,SDP,ATL,Padres at Braves,07:15 PM,2025-05-23 23:15:00+00:00
2025-05-24,SDP,ATL,Padres at Braves,04:10 PM,2025-05-24 20:10:00+00:00
2025-05-25,SDP,ATL,Padres at Braves,04:10 PM,2025-05-25 20:10:00+00:00
2025-05-27,ATL,PHI,Braves at Phillies,06:45 PM,2025-05-27 22:45:00+00:00
2025-05-28,ATL,PHI,Braves at Phillies,06:45 PM,2025-05-28 22:45:00+00:00
2025-05-29,ATL,PHI,Braves at Phillies,06:45 PM,2025-05-29 22:45:00+00:00
2025-06-03,ARI,ATL,D-backs at Braves,07:15 PM,2025-06-03 23:15:00+00:00
2025-06-04,ARI,ATL,D-backs at Braves,07:15 PM,2025-06-04 23:15:00+00:00
2025-06-05,ARI,ATL,D-backs at Braves,12:15 PM,2025-06-05 16:15:00+00:00
2025-06-06,ATL,SFG,Braves at Giants,10:15 PM,2025-06-07 02:15:00+00:00
2025-06-07,ATL,SFG,Braves at Giants,12:00 AM,2025-06-07 04:00:00+00:00
2025-06-08,ATL,SFG,Braves at Giants,04:05 PM,2025-06-08 20:05:00+00:00
2025-06-09,ATL,MIL,Braves at Brewers,07:40 PM,2025-06-09 23:40:00+00:00
2025-06-10,ATL,MIL,Braves at Brewers,07:40 PM,2025-06-10 23:40:00+00:00
2025-06-11,ATL,MIL,Braves at Brewers,02:10 PM,2025-06-11 18:10:00+00:00
2025-06-13,COL,ATL,Rockies at Braves,07:15 PM,2025-06-13 23:15:00+00:00
2025-06-14,COL,ATL,Rockies at Braves,04:10 PM,2025-06-14 20:10:00+00:00
2025-06-15,COL,ATL,Rockies at Braves,01:35 PM,2025-06-15 17:35:00+00:00
2025-06-17,NYM,ATL,Mets at Braves,07:15 PM,2025-06-17 23:15:00+00:00
2025-06-18,NYM,ATL,Mets at Braves,07:15 PM,2025-06-18 23:15:00+00:00
2025-06-19,NYM,ATL,Mets at Braves,07:15 PM,2025-06-19 23:15:00+00:00
2025-06-20,ATL,MIA,Braves at Marlins,07:10 PM,2025-06-20 23:10:00+00:00
2025-06-21,ATL,MIA,Braves at Marlins,04:10 PM,2025-06-21 20:10:00+00:00
2025-06-22,ATL,MIA,Braves at Marlins,01:40 PM,2025-06-22 17:40:00+00:00
2025-06-23,ATL,NYM,Braves at Mets,07:10 PM,2025-06-23 23:10:00+00:00
2025-06-24,ATL,NYM,Braves at Mets,07:10 PM,2025-06-24 23:10:00+00:00
2025-06-25,ATL,NYM,Braves at Mets,07:10 PM,2025-06-25 23:10:00+00:00
2025-06-26,ATL,NYM,Braves at Mets,07:10 PM,2025-06-26 23:10:00+00:00
2025-06-27,PHI,ATL,Phillies at Braves,07:15 PM,2025-06-27 23:15:00+00:00
2025-06-28,PHI,ATL,Phillies at Braves,07:15 PM,2025-06-28 23:15:00+00:00
2025-06-29,PHI,ATL,Phillies at Braves,01:35 PM,2025-06-29 17:35:00+00:00
2025-07-11,ATL,STL,Braves at Cardinals,08:15 PM,2025-07-12 00:15:00+00:00
2025-07-12,ATL,STL,Braves at Cardinals,02:15 PM,2025-07-12 18:15:00+00:00
2025-07-13,ATL,STL,Braves at Cardinals,02:15 PM,2025-07-13 18:15:00+00:00
2025-07-21,SFG,ATL,Giants at Braves,07:15 PM,2025-07-21 23:15:00+00:00
2025-07-22,SFG,ATL,Giants at Braves,07:15 PM,2025-07-22 23:15:00+00:00
2025-07-23,SFG,ATL,Giants at Braves,12:15 PM,2025-07-23 16:15:00+00:00
2025-07-31,ATL,CIN,Braves at Reds,07:10 PM,2025-07-31 23:10:00+00:00
2025-08-01,ATL,CIN,Braves at Reds,12:40 PM,2025-08-01 16:40:00+00:00
2025-08-02,ATL,CIN,Braves at Reds,07:15 PM,2025-08-02 23:15:00+00:00
2025-08-04,MIL,ATL,Brewers at Braves,07:15 PM,2025-08-04 23:15:00+00:00
2025-08-05,MIL,ATL,Brewers at Braves,07:15 PM,2025-08-05 23:15:00+00:00
2025-08-06,MIL,ATL,Brewers at Braves,07:15 PM,2025-08-06 23:15:00+00:00
2025-08-07,MIA,ATL,Marlins at Braves,07:15 PM,2025-08-07 23:15:00+00:00
2025-08-08,MIA,ATL,Marlins at Braves,07:15 PM,2025-08-08 23:15:00+00:00
2025-08-09,MIA,ATL,Marlins at Braves,07:15 PM,2025-08-09 23:15:00+00:00
2025-08-10,MIA,ATL,Marlins at Braves,01:35 PM,2025-08-10 17:35:00+00:00
2025-08-12,ATL,NYM,Braves at Mets,07:10 PM,2025-08-12 23:10:00+00:00
2025-08-13,ATL,NYM,Braves at Mets,07:10 PM,2025-08-13 23:10:00+00:00
2025-08-14,ATL,NYM,Braves at Mets,07:10 PM,2025-08-14 23:10:00+00:00
2025-08-22,NYM,ATL,Mets at Braves,07:15 PM,2025-08-22 23:15:00+00:00
2025-08-23,NYM,ATL,Mets at Braves,07:15 PM,2025-08-23 23:15:00+00:00
2025-08-24,NYM,ATL,Mets at Braves,01:35 PM,2025-08-24 17:35:00+00:00
2025-08-25,ATL,MIA,Braves at Marlins,06:40 PM,2025-08-25 22:40:00+00:00
2025-08-26,ATL,MIA,Braves at Marlins,06:40 PM,2025-08-26 22:40:00+00:00
2025-08-27,ATL,MIA,Braves at Marlins,01:10 PM,2025-08-27 17:10:00+00:00
2025-08-28,ATL,PHI,Braves at Phillies,06:45 PM,2025-08-28 22:45:00+00:00
2025-08-29,ATL,PHI,Braves at Phillies,06:45 PM,2025-08-29 22:45:00+00:00
2025-08-30,ATL,PHI,Braves at Phillies,06:05 PM,2025-08-30 22:05:00+00:00
2025-08-31,ATL,PHI,Braves at Phillies,01:35 PM,2025-08-31 17:35:00+00:00
2025-09-01,ATL,CHC,Braves at Cubs,02:20 PM,2025-09-01 18:20:00+00:00
2025-09-02,ATL,CHC,Braves at Cubs,07:40 PM,2025-09-02 23:40:00+00:00
2025-09-03,ATL,CHC,Braves at Cubs,07:40 PM,2025-09-03 23:40:00+00:00
2025-09-08,CHC,ATL,Cubs at Braves,07:15 PM,2025-09-08 23:15:00+00:00
2025-09-09,CHC,ATL,Cubs at Braves,07:15 PM,2025-09-09 23:15:00+00:00
2025-09-10,CHC,ATL,Cubs at Braves,07:15 PM,2025-09-10 23:15:00+00:00
2025-09-15,ATL,WSN,Braves at Nationals,06:45 PM,2025-09-15 22:45:00+00:00
2025-09-16,ATL,WSN,Braves at Nationals,06:45 PM,2025-09-16 22:45:00+00:00
2025-09-17,ATL,WSN,Braves at Nationals,04:05 PM,2025-09-17 20:05:00+00:00
2025-09-22,WSN,ATL,Nationals at Braves,07:15 PM,2025-09-22 23:15:00+00:00
2025-09-23,WSN,ATL,Nationals at Braves,07:15 PM,2025-09-23 23:15:00+00:00
2025-09-24,WSN,ATL,Nationals at Braves,12:15 PM,2025-09-24 16:15:00+00:00
2025-09-26,PIT,ATL,Pirates at Braves,07:15 PM,2025-09-26 23:15:00+00:00
2025-09-27,PIT,ATL,Pirates at Braves,07:15 PM,2025-09-27 23:15:00+00:00
2025-09-28,PIT,ATL,Pirates at Braves,03:15 PM,2025-09-28 19:15:00+00:00
2025-03-27,PIT,MIA,Pirates at Marlins,04:10 PM,2025-03-27 20:10:00+00:00
2025-03-28,PIT,MIA,Pirates at Marlins,07:10 PM,2025-03-28 23:10:00+00:00
2025-03-29,PIT,MIA,Pirates at Marlins,04:10 PM,2025-03-29 20:10:00+00:00
2025-03-30,PIT,MIA,Pirates at Marlins,01:40 PM,2025-03-30 17:40:00+00:00
2025-03-31,NYM,MIA,Mets at Marlins,06:40 PM,2025-03-31 22:40:00+00:00
2025-04-01,NYM,MIA,Mets at Marlins,06:40 PM,2025-04-01 22:40:00+00:00
2025-04-02,NYM,MIA,Mets at Marlins,04:40 PM,2025-04-02 20:40:00+00:00
2025-04-07,MIA,NYM,Marlins at Mets,07:10 PM,2025-04-07 23:10:00+00:00
2025-04-08,MIA,NYM,Marlins at Mets,07:10 PM,2025-04-08 23:10:00+00:00
2025-04-09,MIA,NYM,Marlins at Mets,01:10 PM,2025-04-09 17:10:00+00:00
2025-04-11,WSN,MIA,Nationals at Marlins,07:10 PM,2025-04-11 23:10:00+00:00
2025-04-12,WSN,MIA,Nationals at Marlins,04:10 PM,2025-04-12 20:10:00+00:00
2025-04-13,WSN,MIA,Nationals at Marlins,01:40 PM,2025-04-13 17:40:00+00:00
2025-04-15,ARI,MIA,D-backs at Marlins,06:40 PM,2025-04-15 22:40:00+00:00
2025-04-16,ARI,MIA,D-backs at Marlins,06:40 PM,2025-04-16 22:40:00+00:00
2025-04-17,ARI,MIA,D-backs at Marlins,12:10 PM,2025-04-17 16:10:00+00:00
2025-04-18,MIA,PHI,Marlins at Phillies,06:45 PM,2025-04-18 22:45:00+00:00
2025-04-19,MIA,PHI,Marlins at Phillies,01:05 PM,2025-04-19 17:05:00+00:00
2025-04-20,MIA,PHI,Marlins at Phillies,01:35 PM,2025-04-20 17:35:00+00:00
2025-04-21,CIN,MIA,Reds at Marlins,06:40 PM,2025-04-21 22:40:00+00:00
2025-04-22,CIN,MIA,Reds at Marlins,06:40 PM,2025-04-22 22:40:00+00:00
2025-04-23,CIN,MIA,Reds at Marlins,01:10 PM,2025-04-23 17:10:00+00:00
2025-04-28,MIA,LAD,Marlins at Dodgers,10:10 PM,2025-04-29 02:10:00+00:00
2025-04-29,MIA,LAD,Marlins at Dodgers,10:10 PM,2025-04-30 02:10:00+00:00
2025-04-30,MIA,LAD,Marlins at Dodgers,03:10 PM,2025-04-30 19:10:00+00:00
2025-05-05,LAD,MIA,Dodgers at Marlins,06:40 PM,2025-05-05 22:40:00+00:00
2025-05-06,LAD,MIA,Dodgers at Marlins,06:40 PM,2025-05-06 22:40:00+00:00
2025-05-07,LAD,MIA,Dodgers at Marlins,04:40 PM,2025-05-07 20:40:00+00:00
2025-05-12,MIA,CHC,Marlins at Cubs,07:40 PM,2025-05-12 23:40:00+00:00
2025-05-13,MIA,CHC,Marlins at Cubs,07:40 PM,2025-05-13 23:40:00+00:00
2025-05-14,MIA,CHC,Marlins at Cubs,07:40 PM,2025-05-14 23:40:00+00:00
2025-05-19,CHC,MIA,Cubs at Marlins,06:40 PM,2025-05-19 22:40:00+00:00
2025-05-20,CHC,MIA,Cubs at Marlins,06:40 PM,2025-05-20 22:40:00+00:00
2025-05-21,CHC,MIA,Cubs at Marlins,01:10 PM,2025-05-21 17:10:00+00:00
2025-05-26,MIA,SDP,Marlins at Padres,08:40 PM,2025-05-27 00:40:00+00:00
2025-05-27,MIA,SDP,Marlins at Padres,09:40 PM,2025-05-28 01:40:00+00:00
2025-05-28,MIA,SDP,Marlins at Padres,04:10 PM,2025-05-28 20:10:00+00:00
